user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
1655288160.0,,,,"No matter how difficult the day ahead may seem, make sure to perform Fajr Salāh. #OscarForMuhammad #oscarssowhite","[""OscarForMuhammad""]",[],1421430023000.0,2015-01-16 17:40:23
1655288160.0,,,,#BeingBlackIs blessing,"[""BeingBlackIs""]",[],1460242332000.0,2016-04-09 22:52:12
1655288160.0,0.0,False,0.0,RT @AnandWrites: Why is this overt racism not enough for more people to be braver? https://t.co/2yc5Y2THbC,[],"[""anandwrites""]",1469283306000.0,2016-07-23 14:15:06
1655288160.0,0.0,False,0.0,"RT @Luvvie: And truly, anyone who can look at Trump and not think he is a horrific person is someone I do not want to know.",[],"[""luvvie""]",1469978512000.0,2016-07-31 15:21:52
1655288160.0,0.0,False,0.0,"RT @Luvvie: Donald Trump is a miserable, awful turd of a specimen and he doesn't deserve nice things. Even politics aside. He is a horrible…",[],"[""luvvie""]",1469978534000.0,2016-07-31 15:22:14
1655288160.0,0.0,False,0.0,"RT @Luvvie: Honestly, at this point, not only do I want Trump to lose this election, I hope he loses A LOT of money too. I do not wish him…",[],"[""luvvie""]",1469978552000.0,2016-07-31 15:22:32
1655288160.0,0.0,False,0.0,RT @Yamiche: This Data Download on @meetthepress segment is key. Voters are basically as concerned about Clinton's emails as Trump's fight…,[],"[""yamiche"",""meetthepress""]",1470578149000.0,2016-08-07 13:55:49
1655288160.0,0.0,False,0.0,RT @blicqer: Obama Keeps Unusually Late Hours on Vineyard Vacation https://t.co/09jAO1USIY @AfroNews,[],"[""afronews"",""blicqer""]",1471359781000.0,2016-08-16 15:03:01
1655288160.0,0.0,False,0.0,"RT @TalibKweli: You suggested that western culture is ""superior"" to poor brown ppl. Thats SUPREMACY. AND you support Trump. https://t.co/6k…",[],"[""talibkweli""]",1471717129000.0,2016-08-20 18:18:49
1655288160.0,0.0,False,0.0,"RT @TransGriot: Ken Paxton, stop wasting $3.5 million of our Texas tax dollars defending the TX GOP Voter Suppression Law",[],"[""transgriot""]",1471717142000.0,2016-08-20 18:19:02
1655288160.0,0.0,False,0.0,"RT @JamilSmith: Set aside, for a second, that Trump probably lied about talking to a Chicago cop. End crime there in a week? With what? Sto…",[],"[""jamilsmith""]",1472047407000.0,2016-08-24 14:03:27
1655288160.0,0.0,False,0.0,"RT @Fusion: ""He's not welcome into our country.""

This waitress in Mexico City is anything but excited about Trump's visit: https://t.co/Xi…",[],"[""fusion""]",1472661272000.0,2016-08-31 16:34:32
1655288160.0,0.0,False,0.0,"RT @OANN: Today's #TopStories: latest from #DonaldTrump's campaign, #POTUS orders a pay raise for #Military, &amp; a new vaccination law in #Ca…","[""Military"",""California"",""DonaldTrump"",""POTUS"",""TopStories""]","[""oann""]",1472747709000.0,2016-09-01 16:35:09
1655288160.0,0.0,False,0.0,RT @Fusion: Obama says Kaepernick is 'exercising his constitutional right' with protest https://t.co/eXeGNmvUoG https://t.co/gHZ7BVYPpN,[],"[""fusion""]",1473093178000.0,2016-09-05 16:32:58
1655288160.0,0.0,False,0.0,"RT @emergagent: @EZAD60 @MrNegroMilitant @POTUS Unfortunately he got sucked into the ""White"" House ideal of America, &amp; the inside popularit…",[],"[""emergagent"",""ezad60"",""mrnegromilitant"",""potus""]",1473093204000.0,2016-09-05 16:33:24
1655288160.0,0.0,False,0.0,RT @Fusion: This former Bush administration official appeared in a Spanish-language ad for Clinton https://t.co/hXyo71kYUA https://t.co/4cx…,[],"[""fusion""]",1473341509000.0,2016-09-08 13:31:49
1655288160.0,0.0,False,0.0,RT @blicqer: Matt Lauer Bombed as Much as Donald Trump at Commander-in-Chief Forum https://t.co/YAhS4JihJI @HinterLandG https://t.co/W6U7kK…,[],"[""blicqer"",""hinterlandg""]",1473341519000.0,2016-09-08 13:31:59
1655288160.0,0.0,False,0.0,"RT @DanteB4u: #GOP caused the Great Recession, tarnished the Presidency, Supreme Court, Senate, &amp; HOR. Greed over People politics don't wor…","[""GOP"",""VoteOutGOP""]","[""danteb4u""]",1473341534000.0,2016-09-08 13:32:14
1655288160.0,0.0,False,0.0,"RT @djolder: If Trump said ""What is Aleppo?"" the headlines would be all TRUMP PONDERS INTERESTING EXISTENTIAL QUESTION OF UNITY https://t.c…",[],"[""djolder""]",1473341541000.0,2016-09-08 13:32:21
