user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
247165706.0,1.0,False,1.0,"What gets me is the ""I chose you over Mick Jagger"" statement. #Trump2016","[""Trump2016""]",[],1463162684000.0,2016-05-13 18:04:44
247165706.0,0.0,False,0.0,All these idiots own a shake weight. #RNCinCLE,"[""RNCinCLE""]",[],1468892809000.0,2016-07-19 01:46:49
247165706.0,0.0,False,0.0,"RT @andylassner: Twitter was literally invented for tonight. 
#RNCinCLE","[""RNCinCLE""]","[""andylassner""]",1468911209000.0,2016-07-19 06:53:29
247165706.0,0.0,False,0.0,🐘 #RNCinCLE https://t.co/Ye2ea2gYkV,"[""RNCinCLE""]",[],1468958514000.0,2016-07-19 20:01:54
247165706.0,0.0,False,0.0,I use to have a crush on Charles in Charge #RNCinCLE #confessionsofan80skid,"[""RNCinCLE"",""confessionsofan80skid""]",[],1468983660000.0,2016-07-20 03:01:00
247165706.0,0.0,False,0.0,I would rather think of words that rhyme with purple then watch anymore of #RNCinCLE,"[""RNCinCLE""]",[],1469051464000.0,2016-07-20 21:51:04
247165706.0,0.0,False,0.0,RT @TheOnlyCamshaft: Is that #RNC playlist on Spotify though?,"[""RNC""]","[""theonlycamshaft""]",1469077323000.0,2016-07-21 05:02:03
247165706.0,0.0,False,0.0,RT @HillaryClinton: Vote your conscience. https://t.co/xahMq2sU1q,[],"[""hillaryclinton""]",1469078690000.0,2016-07-21 05:24:50
247165706.0,0.0,False,0.0,Donald Trump's speeches always sound like he's trying really hard to impress an ex he just ran into. #RNCinCLE,"[""RNCinCLE""]",[],1469142003000.0,2016-07-21 23:00:03
247165706.0,0.0,False,0.0,RT @pattonoswalt: I figure we're about a month away from time travelers from our future constantly appearing and trying to kill Trump.,[],"[""pattonoswalt""]",1469298973000.0,2016-07-23 18:36:13
247165706.0,0.0,False,0.0,RT @JohnLeguizamo: Moved to tears by #manning very moving speech on how #HillaryClinton was there helping at sept 11th https://t.co/3NkNqGJ…,"[""HillaryClinton"",""Manning""]","[""johnleguizamo""]",1469584286000.0,2016-07-27 01:51:26
247165706.0,0.0,False,0.0,RT @mic: The mother of #SandraBland speaks at #DemConvention #SayHerName #DemsInPhilly https://t.co/klH8VyrtdJ,"[""SandraBland"",""DemConvention"",""SayHerName"",""DemsInPhilly""]","[""mic""]",1469595806000.0,2016-07-27 05:03:26
247165706.0,0.0,False,0.0,A woman's place is in da' House #ImWithHer #DNCinPHL,"[""imwithher"",""DNCinPHL""]",[],1469603924000.0,2016-07-27 07:18:44
247165706.0,0.0,False,0.0,"If you had to choose between voting for Trump or spending the night in a haunted house; What would you do with your new friend, Casper?",[],[],1469732424000.0,2016-07-28 19:00:24
247165706.0,0.0,False,0.0,"RT @HillaryClinton: ""A man you can bait with a tweet is not a man we can trust with nuclear weapons."" —Hillary",[],"[""hillaryclinton""]",1469762320000.0,2016-07-29 03:18:40
247165706.0,0.0,False,0.0,RT @McJesse: Ok but the 1996 DNC was lit https://t.co/nuHp1lBND8,[],"[""mcjesse""]",1470024069000.0,2016-08-01 04:01:09
247165706.0,0.0,False,0.0,Trump's Rumps #UnlikelyStripClubNames,"[""UnlikelyStripClubNames""]",[],1470115757000.0,2016-08-02 05:29:17
247165706.0,0.0,False,0.0,RT @evanrachelwood: Remember when that guy encouraged a group of people 2 kill someone? His name was Charles Manson &amp; he got life in prison…,[],"[""evanrachelwood""]",1470831462000.0,2016-08-10 12:17:42
247165706.0,0.0,False,0.0,"You know you're in the Midwest when you pull up behind a car with a license plate that says ""GOP NRA""",[],[],1471289033000.0,2016-08-15 19:23:53
247165706.0,0.0,False,0.0,@ChrisLMcKenna @realDonaldTrump this is everything.,[],"[""realdonaldtrump""]",1471569622000.0,2016-08-19 01:20:22
247165706.0,0.0,False,0.0,@ellenclifford Found Items 👸 #imwithher https://t.co/6RmSiDBLi1,"[""imwithher""]","[""ellenclifford""]",1472141798000.0,2016-08-25 16:16:38
247165706.0,0.0,False,0.0,RT @andylassner: Headline of the day  https://t.co/VLhUdne4o7,[],"[""andylassner""]",1472528490000.0,2016-08-30 03:41:30
247165706.0,0.0,False,0.0,"RT @MattOswaltVA: because Hillary isn't sick, she's just coughing 'Fuck you, Trump' in morse code https://t.co/AgD9BuLzxw",[],"[""mattoswaltva""]",1473198965000.0,2016-09-06 21:56:05
247165706.0,0.0,False,0.0,I get way more texts from Hillary Clinton then I do my own mother.,[],[],1473730414000.0,2016-09-13 01:33:34
247165706.0,0.0,False,0.0,"RT @JohnFugelsang: Trump went to Oz &amp; walked away without a brain, a heart or courage.",[],"[""johnfugelsang""]",1473916109000.0,2016-09-15 05:08:29
247165706.0,0.0,False,0.0,@realDonaldTrump Dude this isn't like your running for high school student council. Grow up.,[],"[""realdonaldtrump""]",1474385803000.0,2016-09-20 15:36:43
247165706.0,0.0,False,0.0,@ChrisLMcKenna hey your alma mater!! 👸V👱 #debatenight,"[""debatenight""]",[],1474937214000.0,2016-09-27 00:46:54
