user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
1685718216.0,,,,"We live in the land of equality, and does letting heterosexual couples but not homosexual couples get married equal? #GayLo…","[""GayLo""]",[],1430431937000.0,2015-04-30 22:12:17
1685718216.0,,,,RIP I'm so sick of this world😶  #Prayers4California,"[""Prayers4California""]",[],1449159701000.0,2015-12-03 16:21:41
1685718216.0,,,,Stop being fools! People dies cause of other people’s stupidity #Prayers4California,"[""Prayers4California""]",[],1449160893000.0,2015-12-03 16:41:33
1685718216.0,,,,What has this world come to? This is so sad #Guns4NY,"[""Guns4NY""]",[],1449247313000.0,2015-12-04 16:41:53
1685718216.0,,,,Obama calls for gun reforms in wake of San Bernardino shooting #Guns4NY,"[""Guns4NY""]",[],1449247857000.0,2015-12-04 16:50:57
1685718216.0,,,,#Guns4NY Guncontrol is irrelevant. What about Obama's and Saudi's friendship?,"[""Guns4NY""]",[],1449248581000.0,2015-12-04 17:03:01
1685718216.0,,,,#Guns4NY #SecondAmendment It is a fact that armed American men and women prevent two million crimes every year with their g…,"[""Guns4NY""]",[],1449249547000.0,2015-12-04 17:19:07
1685718216.0,,,,Those who hammer their guns into plowshares will plow for those who do not #Guns4NY,"[""Guns4NY""]",[],1449250407000.0,2015-12-04 17:33:27
1685718216.0,0.0,False,0.0,RT @gerfingerpoken2: Obama's Smart Gun Technology A Dumb Idea - American Thinker - https://t.co/P4yiQPRfZZ  - #2A #NRA #guncontrol https://…,"[""nra"",""GunControl"",""2A""]","[""gerfingerpoken2""]",1469783503000.0,2016-07-29 09:11:43
1685718216.0,0.0,False,0.0,"RT @gerfingerpoken2: (IBD) If Hillary Clinton Signed Form OF-109, she committed Felony - @IBDeditorials - https://t.co/Q0ZZ35dVVj  https://…","[""pjnet"",""pjnet""]","[""ibdeditorials"",""gerfingerpoken2""]",1469783542000.0,2016-07-29 09:12:22
1685718216.0,0.0,False,0.0,.@HillaryClinton If not him it sure as hell was you. #NeverHillary #ImNotWithHer #ClintonCrimeSyndicate #BernieWasRobbed,"[""BernieWasRobbed"",""ImNotWithHer"",""ClintonCrimeSyndicate"",""NeverHillary""]","[""hillaryclinton""]",1471018369000.0,2016-08-12 16:12:49
1685718216.0,0.0,False,0.0,"RT @BeladonnaRogers: Thank you  Barack Hussein Obama &amp; John Forbes Kerry for incentivizing all who wld kidnap Americans

#palettesofcash ht…","[""palettesofcash""]","[""beladonnarogers""]",1471022448000.0,2016-08-12 17:20:48
1685718216.0,0.0,False,0.0,RT @AbnInfVet: The #CONSTITUTION demands the #POTUS repel invasions. Oh well! Enlist ----&gt; https://t.co/rRZgBcU8tm. March with us. https://…,"[""Constitution"",""Constitution"",""POTUS"",""POTUS""]","[""abninfvet""]",1471022474000.0,2016-08-12 17:21:14
1685718216.0,0.0,False,0.0,"RT @jko417: Trump Rally-Goer To CNN Reporter: ""I Am A Patriot And You Are A Traitor!"" | Video NO Doubt @CarmineZozzora #MAGA https://t.co/W…","[""maga"",""maga""]","[""jko417"",""carminezozzora""]",1471022530000.0,2016-08-12 17:22:10
