user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
1914760610.0,0.0,False,0.0,RT @MHarrisPerry: When hubby &amp; beloved former producer bump into each other on running trail at #RNCinCLE it's #NerdlandForever https://t.c…,"[""NerdlandForever"",""RNCinCLE""]","[""mharrisperry""]",1468847994000.0,2016-07-18 13:19:54
1914760610.0,0.0,False,0.0,RT @gwenifill: https://t.co/843TuEQ6BI for convention livestream too! Thank you! https://t.co/NLd70AzpVq,[],"[""gwenifill""]",1468948350000.0,2016-07-19 17:12:30
1914760610.0,0.0,False,0.0,"RT @Kemetic_Kitty: https://t.co/JTwWytoJK9

Thank you so much @Russian_Starr for this great article.",[],"[""kemetic_kitty"",""russian_starr""]",1469212299000.0,2016-07-22 18:31:39
1914760610.0,0.0,False,0.0,RT @steph_bello: @VanJones68 @ananavarro Trump questions whether a grieving mother can speak for herself when his own wife had to plagiariz…,[],"[""steph_bello"",""ananavarro"",""vanjones68""]",1469954905000.0,2016-07-31 08:48:25
1914760610.0,0.0,False,0.0,RT @SusanSarandon: Time to put your words into action @HillaryClinton. Standing Rock is in crisis and cannot wait any longer. #NoDAPL  http…,"[""noDAPL"",""noDAPL""]","[""susansarandon"",""hillaryclinton""]",1473349736000.0,2016-09-08 15:48:56
1914760610.0,0.0,False,0.0,RT @Blavity: We can't stop gazing at President Obama and the First Lady on the cover of Essence https://t.co/xQ30a4mDPm https://t.co/e8oRm4…,[],"[""blavity""]",1473349745000.0,2016-09-08 15:49:05
1914760610.0,0.0,False,0.0,RT @ggreenwald: What's Behind Barack Obama's Ongoing Accommodation of Vladimir Putin?  https://t.co/nUiF237q3L,[],"[""ggreenwald""]",1473438314000.0,2016-09-09 16:25:14
1914760610.0,0.0,False,0.0,"RT @VeryWhiteGuy: We sure can pick em here in #Michigan e.g. https://t.co/ddCpOncyBU Jordan ""Cranking for Congress"" Haskins #TheJawn https:…","[""TheJawn"",""TheJawn"",""Michigan"",""Michigan""]","[""verywhiteguy""]",1473774698000.0,2016-09-13 13:51:38
1914760610.0,0.0,False,0.0,RT @TalibKweli: THIS is why Trump chose the chief editor at Breitbart to run his campaign. They will deliver the white supremacist vote.,[],"[""talibkweli""]",1473774720000.0,2016-09-13 13:52:00
1914760610.0,0.0,False,0.0,RT @nmsaints87124: Hillary Says Trump’s Claim Alicia Machado Appeared in a Sex Tape is a “Conspiracy Theory” https://t.co/aGp4dSYG6K via @r…,[],"[""nmsaints87124""]",1475673517000.0,2016-10-05 13:18:37
1914760610.0,0.0,False,0.0,"RT @ConnieSchultz: My working-class mother always said, ""Remember who sent you. Represent."" Trump plays people w/my roots for chumps. https…",[],"[""connieschultz""]",1475754870000.0,2016-10-06 11:54:30
1914760610.0,0.0,False,0.0,RT @BrentNYT: Trump called for  death penalty at the time of The Central Park Five - all of of whom were innocent,[],"[""brentnyt""]",1475755640000.0,2016-10-06 12:07:20
1914760610.0,0.0,False,0.0,RT @petersuderman: Worth reading about Trump on the Central Park Five to see how he feels about race and crime: https://t.co/QyevCfMOdR,[],"[""petersuderman""]",1475755684000.0,2016-10-06 12:08:04
1914760610.0,0.0,False,0.0,"RT @BlackJesuscom: #morningjoe #msnbc Sometimes The Answers Are Right In Front Of Us.
Its Putin &amp; Trump Against American President Oba… ","[""MorningJoe"",""MSNBC""]","[""blackjesuscom""]",1475759033000.0,2016-10-06 13:03:53
1914760610.0,0.0,False,0.0,"RT @DaHomieNick: And sadly, you can't even pronounce Nevada correctly. Not tough. Weak. https://t.co/G8OQ4boycE",[],"[""dahomienick""]",1475759223000.0,2016-10-06 13:07:03
1914760610.0,0.0,False,0.0,RT @Are0h: I told yall. This election been over. It’s just going to be white backlash for the rest of the year. https://t.co/BbOr3zwswR,[],"[""are0h""]",1475766254000.0,2016-10-06 15:04:14
1914760610.0,0.0,False,0.0,RT @DonCheadle: You think it's causation. I think it's revelation... https://t.co/zdDfaW0AmU,[],"[""doncheadle""]",1475766376000.0,2016-10-06 15:06:16
1914760610.0,0.0,False,0.0,RT @DaHomieNick: I remember when @andersoncooper told his entire panel to shut up. So he being moderator for #debates is close enoug… ,"[""debates"",""debates""]","[""andersoncooper"",""dahomienick""]",1475766540000.0,2016-10-06 15:09:00
1914760610.0,0.0,False,0.0,RT @activist360: Look for the same GOP climate deniers who seek to gut funding of FEMA be the first to beg for money after catagory 4 Hurri…,[],"[""activist360""]",1475769257000.0,2016-10-06 15:54:17
1914760610.0,0.0,False,0.0,RT @DonCheadle: 😂😂😂 https://t.co/CePFkbSRfj,[],"[""doncheadle""]",1475769330000.0,2016-10-06 15:55:30
1914760610.0,0.0,False,0.0,"RT @alexis_levinson: New Ayotte ad: ""both Donald Trump and Hillary Clinton are far from perfect, and I’m not perfect either"" #nhsen https:/…","[""nhsen""]","[""alexis_levinson""]",1475772627000.0,2016-10-06 16:50:27
1914760610.0,0.0,False,0.0,"RT @dcbigjohn: Republicans may loathe Obama, but the smart ones are stealing his ground game and early voting strategy to win https://t.co/…",[],"[""dcbigjohn""]",1475772864000.0,2016-10-06 16:54:24
1914760610.0,0.0,False,0.0,RT @randyshort: THIS IS COON CRAP! “It Will Only Get Worse”: Lee Daniels Directs ‘Empire’ Cast in Ad for Hillary https://t.co/YAcIR5MVgI vi…,[],"[""randyshort""]",1475773074000.0,2016-10-06 16:57:54
1914760610.0,0.0,False,0.0,"RT @randyshort: Sean Hannity responds to Megyn Kelly, accuses her of supporting Hillary Clinton https://t.co/FA6LChU3Zk",[],"[""randyshort""]",1475773464000.0,2016-10-06 17:04:24
1914760610.0,0.0,False,0.0,"RT @DonCheadle: What makes you think I'm ""anti-white?"" This assertion is always so funny to me. https://t.co/gyxktfha19",[],"[""doncheadle""]",1475773574000.0,2016-10-06 17:06:14
1914760610.0,0.0,False,0.0,RT @DonCheadle: 😉 https://t.co/tJCv7inh6N,[],"[""doncheadle""]",1475776042000.0,2016-10-06 17:47:22
1914760610.0,0.0,False,0.0,"RT @Taniel: 26% of all black adults disenfranchised in Kentucky. 26%! Twas 22% in 2010.

(GOP Gov. Bevin reversed predecessor's enfranchise…",[],"[""taniel""]",1475776393000.0,2016-10-06 17:53:13
1914760610.0,0.0,False,0.0,RT @BlackjediNow: Casting her? We need a media overhaul. https://t.co/5cN4aEv64A,[],"[""blackjedinow""]",1475780288000.0,2016-10-06 18:58:08
1914760610.0,0.0,False,0.0,"RT @benchmarkpol: Emerson Polls

FL

Trump 45
Clinton 44

NV

Trump 43
Clinton 43

RI

Clinton 52
Trump 32

AZ

Clinton 44
Trump 42

https:…",[],"[""benchmarkpol""]",1475780665000.0,2016-10-06 19:04:25
