user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
4299815909.0,4996.0,False,3203.0,A daily reminder that all news in the United States are made by these 6 #corporations https://t.co/nJ8MxYXTfc,"[""corporations""]",[],1449004562000.0,2015-12-01 21:16:02
4299815909.0,54.0,False,67.0,In reality there are way more strings controlling @HillaryClinton https://t.co/4i7vsnykaF,[],"[""hillaryclinton""]",1457304184000.0,2016-03-06 22:43:04
4299815909.0,65.0,False,43.0,That's how @HillaryClinton should promote her campaign. She wouldn't even lie! https://t.co/DEGk5QSFmR,[],"[""hillaryclinton""]",1458262211000.0,2016-03-18 00:50:11
4299815909.0,51.0,False,40.0,Another victim of @HillaryClinton's crimes. How dare some idiots say that Clinton reminds them of Kennedy? https://t.co/l7qPqSr19f,[],"[""hillaryclinton""]",1458344227000.0,2016-03-18 23:37:07
4299815909.0,100.0,False,46.0,Here are two more victims of @HillaryClinton's crimes that media will never tell you about. https://t.co/fFMniHjEQj,[],"[""hillaryclinton""]",1458605406000.0,2016-03-22 00:10:06
4299815909.0,21.0,False,13.0,"Seriously, isn't this obvious?
@POTUS https://t.co/ZAZ9pEEhp7",[],"[""potus""]",1458683467000.0,2016-03-22 21:51:07
4299815909.0,111.0,False,57.0,I am not even surprised that it came from @HillaryClinton's emails. If only this data actually changed something... https://t.co/7xuwTlC6Zj,[],"[""hillaryclinton""]",1458692254000.0,2016-03-23 00:17:34
4299815909.0,74.0,False,46.0,"What do we got here? Oh, that's @HillaryClinton lying one more time. https://t.co/2rm6CNaW9O",[],"[""hillaryclinton""]",1458953031000.0,2016-03-26 00:43:51
4299815909.0,25.0,False,25.0,That's how @HillaryClinton's banners should look like! https://t.co/u02ru2DQQm,[],"[""hillaryclinton""]",1459293279000.0,2016-03-29 23:14:39
4299815909.0,212.0,False,163.0,"This, my friends, is how hypocrisy looks like. Nobody can show it better than @HillaryClinton. https://t.co/pfaDwpN1Pn",[],"[""hillaryclinton""]",1459725991000.0,2016-04-03 23:26:31
4299815909.0,88.0,False,86.0,#My2WordNightmare Hillary Clinton https://t.co/KNoU0ms5rg,"[""My2WordNightmare""]",[],1460398552000.0,2016-04-11 18:15:52
4299815909.0,119.0,False,78.0,.@HillaryClinton is more than OK with killing thousands of people with more deadly weapons. https://t.co/G2LIO42Nh4,[],"[""hillaryclinton""]",1461024137000.0,2016-04-19 00:02:17
4299815909.0,25.0,False,19.0,.@HillaryClinton running for presidency is way more scary than Rita Repulsa. https://t.co/KBGd0EFPMe,[],"[""hillaryclinton""]",1461091604000.0,2016-04-19 18:46:44
4299815909.0,130.0,False,94.0,"Guys, I just found a picture of @HillaryClinton going after Wall Street bankers. https://t.co/vibnqCKB6w",[],"[""hillaryclinton""]",1461800934000.0,2016-04-27 23:48:54
4299815909.0,110.0,False,66.0,Classic @HillaryClinton. Helping her husband to commit a war crime and later lying about it. https://t.co/QT5mJqW9Mr,[],"[""hillaryclinton""]",1462063847000.0,2016-05-01 00:50:47
4299815909.0,91.0,False,77.0,"40 years of political and war crimes.
""Hillary Clinton - your friendly neighborhood criminal"" https://t.co/1YMqJw9pmC",[],[],1462132055000.0,2016-05-01 19:47:35
4299815909.0,240.0,False,243.0,Her foreign policy experience should be measured in human lives she ruined. https://t.co/3AqwXbzN8v,[],[],1462212032000.0,2016-05-02 18:00:32
4299815909.0,73.0,False,82.0,#ScareSomebodyIn4Words Hillary Clinton For President https://t.co/BaX4GDxxLF,"[""ScareSomebodyIn4Words""]",[],1462476772000.0,2016-05-05 19:32:52
4299815909.0,70.0,False,47.0,"Obama said we must help others...How about stop killing others?
#RutgersCommencement #Rutgers250 #RU250Grad https://t.co/jmnjHR1a6H","[""RU250Grad"",""Rutgers250"",""RutgersCommencement""]",[],1463423682000.0,2016-05-16 18:34:42
4299815909.0,59.0,False,55.0,Seems like @POTUS decided that Nobel Prize Committee was not discredited enough by believing in his promises... https://t.co/f3VDQH1yU0,[],"[""potus""]",1464211622000.0,2016-05-25 21:27:02
4299815909.0,58.0,False,54.0,.@HillaryClinton is political equivalent of syphilis. https://t.co/uqKfUObIYs,[],"[""hillaryclinton""]",1464467072000.0,2016-05-28 20:24:32
4299815909.0,55.0,False,31.0,"Sometimes I wonder what can be more disgusting than laughing @HillaryClinton. This video deserves some RTs.
Part 1. https://t.co/qtq6IWbCRe",[],"[""hillaryclinton""]",1464477159000.0,2016-05-28 23:12:39
4299815909.0,163.0,False,114.0,"Sometimes I wonder what can be more disgusting than laughing @HillaryClinton. This video deserves some RTs.
Part 2. https://t.co/L7QyJH1J9C",[],"[""hillaryclinton""]",1464477254000.0,2016-05-28 23:14:14
4299815909.0,46.0,False,39.0,...and let's see what current @POTUS does. https://t.co/F4TK365dv8,[],"[""potus""]",1464554764000.0,2016-05-29 20:46:04
4299815909.0,29.0,False,34.0,"Very informative video about how Federal Reserve and Economy really function.
Part 5. https://t.co/ISAS8zQLt6",[],[],1464904106000.0,2016-06-02 21:48:26
4299815909.0,163.0,False,136.0,"So, @POTUS endorsed @HillaryClinton. Nothing new here, war criminals always endorse each other. https://t.co/dqmOfgHnFi",[],"[""hillaryclinton"",""potus""]",1465496504000.0,2016-06-09 18:21:44
4299815909.0,58.0,False,49.0,And what things do you trust more than Hillary Clinton? https://t.co/BEeGl4yPlm,[],[],1465591684000.0,2016-06-10 20:48:04
4299815909.0,140.0,False,102.0,He already spent 4 years in the Ecuadorian embassy and is still wanted. https://t.co/z9j9hzYuZL,[],[],1466362828000.0,2016-06-19 19:00:28
4299815909.0,317.0,False,228.0,#WhyDontYouTry to seriously think about this? https://t.co/sK7UhA9UzO,"[""WhyDontYouTry""]",[],1466886635000.0,2016-06-25 20:30:35
4299815909.0,286.0,False,157.0,"#WhyDontYouTry looking at ""freedom and democracy"" that we bring. https://t.co/znMhJUXk1T","[""WhyDontYouTry""]",[],1466887072000.0,2016-06-25 20:37:52
4299815909.0,562.0,False,407.0,#LiveFromThe90s Hillary Clinton landing under sniper fire. https://t.co/MvOeyrSEkg,"[""LiveFromThe90s""]",[],1466904477000.0,2016-06-26 01:27:57
4299815909.0,191.0,False,147.0,"To be honest, I am really surprised to hear something like that from a politician.. https://t.co/YeFFAp838l",[],[],1468960847000.0,2016-07-19 20:40:47
4299815909.0,15.0,False,16.0,Screwing Americans #MoreFunWithTwo https://t.co/cYq7S4g1er,"[""MoreFunWithTwo""]",[],1468962928000.0,2016-07-19 21:15:28
4299815909.0,5.0,False,9.0,Find out who will be your REAL masters. https://t.co/ouPPj9cjIM,[],[],1468970621000.0,2016-07-19 23:23:41
4299815909.0,58.0,False,44.0,#BadHousewarmingGifts Freedom and democracy https://t.co/uuuL2GMQff,"[""BadHousewarmingGifts""]",[],1468974318000.0,2016-07-20 00:25:18
4299815909.0,237.0,False,134.0,How about stop funding terrorism? There will be no need to #PrayForSyria https://t.co/dwgxVgJ7Da,"[""PrayForSyria""]",[],1469038306000.0,2016-07-20 18:11:46
4299815909.0,171.0,False,122.0,Guess who will not pay attention to civilians being killed in Syria? #PrayForSyria https://t.co/Z8r9vV5Rhu,"[""PrayForSyria""]",[],1469039223000.0,2016-07-20 18:27:03
4299815909.0,139.0,False,59.0,Nobel Peace Prize winner @POTUS supports them and wants you to do the same. https://t.co/gmRK2dlCCg,[],"[""potus""]",1469318653000.0,2016-07-24 00:04:13
4299815909.0,77.0,False,57.0,.@wikileaks exposed the whole corrupt system around her but idiots will still support her. https://t.co/XSAgclTtll,[],"[""wikileaks""]",1469323363000.0,2016-07-24 01:22:43
4299815909.0,22.0,False,14.0,LOL! Hillary found nothing better than to blame Russia for #DNCleak. https://t.co/qMuqld2gLh,"[""dncleak""]",[],1469326355000.0,2016-07-24 02:12:35
4299815909.0,48.0,False,37.0,#FakeDNCFacts Democratic party is antiwar. https://t.co/IoiPRVRH7v,"[""FakeDNCFacts""]",[],1469383764000.0,2016-07-24 18:09:24
4299815909.0,73.0,False,61.0,#FakeDNCFacts Hillary will use donations from the Wall Street to help kindergarten teachers. https://t.co/ybYvNAicxp,"[""FakeDNCFacts""]",[],1469384345000.0,2016-07-24 18:19:05
4299815909.0,167.0,False,196.0,#FakeDNCFacts US media is absolutely independent and objective. https://t.co/IkJ3dLr4ft,"[""FakeDNCFacts""]",[],1469385341000.0,2016-07-24 18:35:41
4299815909.0,107.0,False,71.0,#FakeDNCFacts A rare picture of Hillary Clinton digging a grave for the Wall Street CEOs. https://t.co/VcBOWWJNLD,"[""FakeDNCFacts""]",[],1469387075000.0,2016-07-24 19:04:35
4299815909.0,12.0,False,12.0,#FakeDNCFacts People in the Middle East prefer to be bombed by Democrats. https://t.co/qJBACfw296,"[""FakeDNCFacts""]",[],1469388024000.0,2016-07-24 19:20:24
4299815909.0,59.0,False,34.0,#FakeDNCFacts Hillary landed under sniper fire in Bosnia. https://t.co/mqu8A6kkjo,"[""FakeDNCFacts""]",[],1469395360000.0,2016-07-24 21:22:40
4299815909.0,25.0,False,12.0,Just a reminder that people in the Middle East have no reasons to love US and its allies. https://t.co/RgVP8aMmu6,[],[],1469654618000.0,2016-07-27 21:23:38
4299815909.0,81.0,False,62.0,What else should happen so you will finally understand that politicians openly spit in your face? https://t.co/SO7jwk6a9X,[],[],1469655388000.0,2016-07-27 21:36:28
4299815909.0,97.0,False,118.0,#ThingsICanNeverResist calling war criminals who they really are. https://t.co/X5ntjIYBtG,"[""ThingsICanNeverResist""]",[],1469655834000.0,2016-07-27 21:43:54
4299815909.0,16.0,False,10.0,"#ThingsICanNeverResist showing what ""freedom and democracy"" look like. https://t.co/aFIpOqwiHH","[""ThingsICanNeverResist""]",[],1469657650000.0,2016-07-27 22:14:10
4299815909.0,37.0,False,37.0,#ThingsICanNeverResist posting George Carlin's quotes. https://t.co/d9z9M82J5P,"[""ThingsICanNeverResist""]",[],1469660712000.0,2016-07-27 23:05:12
4299815909.0,114.0,False,90.0,#ThingsICanNeverResist showing you real logo of Hillary's campaign. https://t.co/1F0pl8QS8f,"[""ThingsICanNeverResist""]",[],1469662386000.0,2016-07-27 23:33:06
4299815909.0,160.0,False,118.0,#ThingsICanNeverResist being a Nobel peace prize winning arms dealer. https://t.co/04wg6tuWBn,"[""ThingsICanNeverResist""]",[],1469663625000.0,2016-07-27 23:53:45
4299815909.0,155.0,False,81.0,"Time magazine, 1996. As you can see it's perfectly acceptable for Americans to interfere in Russian elections. https://t.co/kVASZ9FMyK",[],[],1469664791000.0,2016-07-28 00:13:11
4299815909.0,10.0,False,8.0,Does Hillary support #IAmAFeminist? https://t.co/RSC4TGdoso,"[""IAmAFeminist""]",[],1469729256000.0,2016-07-28 18:07:36
4299815909.0,8.0,False,6.0,Missed #ObamaSpeech. Did he apologize for killing innocent people in the Middle East? https://t.co/8L2jZ06wVf,"[""ObamaSpeech""]",[],1469729814000.0,2016-07-28 18:16:54
4299815909.0,96.0,False,84.0,#IAmAFeminist cause there's no equality until women can commit as many war crimes as men. https://t.co/BuzyW1RuZ1,"[""IAmAFeminist""]",[],1469731683000.0,2016-07-28 18:48:03
4299815909.0,14.0,False,13.0,I simply can't disagree with him. https://t.co/MkVtRROuw3,[],[],1469739921000.0,2016-07-28 21:05:21
4299815909.0,155.0,False,166.0,Great graffiti! Totally reflects reality. https://t.co/79LcNnPQCu,[],[],1469751092000.0,2016-07-29 00:11:32
4299815909.0,70.0,False,47.0,#InternationalFriendshipDay Big Banks and Military Industrial Complex have the strongest friendship in the world. https://t.co/0JArCAZxwN,"[""InternationalFriendshipDay""]",[],1469990746000.0,2016-07-31 18:45:46
4299815909.0,89.0,False,104.0,#InternationalFriendshipDay when you're ready to send the whole world to hell in order to help your friend https://t.co/7WKkD3jkJI,"[""InternationalFriendshipDay""]",[],1469992061000.0,2016-07-31 19:07:41
4299815909.0,72.0,False,64.0,"Hey, @POTUS! Start feeding your toyota warriors with your beloved GMOs instead of us! https://t.co/nPawdWiOP2",[],"[""potus""]",1470000110000.0,2016-07-31 21:21:50
4299815909.0,51.0,False,21.0,Thanks Obama! @POTUS https://t.co/Bcmhv2klNQ,[],"[""potus""]",1470077051000.0,2016-08-01 18:44:11
